cod;nome;período;valor
23;CE;1998;2.92
29;BA;1998;0.97
16;AP;1998;2.38
13;AM;1998;2.66
12;AC;1998;2.72
12;AC;1999;1.14
27;AL;1999;2.03
13;AM;1999;1.7
16;AP;1999;2.5
29;BA;1999;0.85
23;CE;1999;3.52
32;ES;1999;2.72
17;TO;1999;2.29
35;SP;1999;3.57
28;SE;1999;1.81
42;SC;1999;6.37
43;RS;1999;8.92
14;RR;1999;7.12
11;RO;1999;3.62
24;RN;1999;2.67
33;RJ;1999;1.85
41;PR;1999;5.28
22;PI;1999;1.43
26;PE;1999;2.85
25;PB;1999;1.36
15;PA;1999;1.27
51;MT;1999;4
50;MS;1999;5.43
31;MG;1999;2.37
21;MA;1999;0.96
52;GO;1999;4.27
53;DF;1999;3
25;PB;2000;1.95
17;TO;2000;5.23
35;SP;2000;6.02
28;SE;2000;3.99
42;SC;2000;13.17
43;RS;2000;16.46
14;RR;2000;10.31
11;RO;2000;8.71
24;RN;2000;4.7
33;RJ;2000;4.27
41;PR;2000;9.56
22;PI;2000;3.73
26;PE;2000;5.27
15;PA;2000;2.66
51;MT;2000;8.44
50;MS;2000;12.39
31;MG;2000;5.42
21;MA;2000;1.72
52;GO;2000;10.26
32;ES;2000;5.67
53;DF;2000;6.36
23;CE;2000;5.71
29;BA;2000;2.33
16;AP;2000;5.1
13;AM;2000;4.12
27;AL;2000;3.7
12;AC;2000;5.01
33;RJ;2001;4.58
41;PR;2001;11.09
22;PI;2001;6.04
26;PE;2001;5.06
25;PB;2001;1.7
15;PA;2001;2.85
51;MT;2001;7.62
50;MS;2001;9.71
31;MG;2001;6.91
21;MA;2001;2.98
52;GO;2001;9.99
32;ES;2001;5.96
53;DF;2001;6.45
23;CE;2001;8.23
29;BA;2001;2.82
16;AP;2001;9.83
12;AC;2001;8.48
13;AM;2001;5.09
27;AL;2001;5.73
17;TO;2001;6.09
35;SP;2001;7.01
28;SE;2001;5.55
42;SC;2001;13.84
43;RS;2001;16.85
14;RR;2001;7.15
11;RO;2001;8
24;RN;2001;5.96
23;CE;2002;9.28
32;ES;2002;6.47
17;TO;2002;5.65
