cod;nome;período;valor
26;PE;2000;275
13;AM;2000;77
25;PB;2000;37
24;RN;2000;85
23;CE;2000;269
22;PI;2000;74
21;MA;2000;71
14;RR;2000;22
52;GO;2001;331
53;DF;2001;79
11;RO;2001;76
12;AC;2001;29
13;AM;2001;94
14;RR;2001;17
15;PA;2001;146
16;AP;2001;30
17;TO;2001;47
21;MA;2001;109
22;PI;2001;114
23;CE;2001;376
24;RN;2001;116
25;PB;2001;45
26;PE;2001;269
27;AL;2001;96
28;SE;2001;69
29;BA;2001;241
31;MG;2001;800
32;ES;2001;116
33;RJ;2001;457
35;SP;2001;1637
41;PR;2001;664
42;SC;2001;463
43;RS;2001;1035
50;MS;2001;138
51;MT;2001;144
15;PA;2002;140
14;RR;2002;19
11;RO;2002;44
12;AC;2002;22
13;AM;2002;81
53;DF;2002;90
52;GO;2002;381
51;MT;2002;153
50;MS;2002;168
43;RS;2002;1031
42;SC;2002;437
41;PR;2002;579
35;SP;2002;1555
33;RJ;2002;462
32;ES;2002;128
31;MG;2002;803
29;BA;2002;241
28;SE;2002;80
27;AL;2002;84
26;PE;2002;257
25;PB;2002;74
24;RN;2002;105
23;CE;2002;461
22;PI;2002;119
21;MA;2002;125
17;TO;2002;50
16;AP;2002;37
29;BA;2003;298
53;DF;2003;86
52;GO;2003;328
51;MT;2003;162
50;MS;2003;187
43;RS;2003;1035
42;SC;2003;405
41;PR;2003;593
35;SP;2003;1553
33;RJ;2003;357
32;ES;2003;150
31;MG;2003;948
28;SE;2003;81
27;AL;2003;68
26;PE;2003;297
25;PB;2003;80
24;RN;2003;148
23;CE;2003;419
22;PI;2003;139
21;MA;2003;90
17;TO;2003;72
16;AP;2003;37
15;PA;2003;137
14;RR;2003;20
13;AM;2003;92
12;AC;2003;26
11;RO;2003;53
13;AM;2004;98
17;TO;2004;59
16;AP;2004;38
15;PA;2004;136
14;RR;2004;27
21;MA;2004;99
53;DF;2004;99
52;GO;2004;334
51;MT;2004;159
50;MS;2004;192
43;RS;2004;1051
42;SC;2004;422
41;PR;2004;678
35;SP;2004;1530
33;RJ;2004;397
32;ES;2004;151
31;MG;2004;906
29;BA;2004;259
28;SE;2004;80
27;AL;2004;94
26;PE;2004;293
25;PB;2004;93
24;RN;2004;115
12;AC;2004;26
11;RO;2004;63
23;CE;2004;459
22;PI;2004;159
16;AP;2005;41
53;DF;2005;89
52;GO;2005;336
51;MT;2005;152
50;MS;2005;194
43;RS;2005;1078
42;SC;2005;449
41;PR;2005;669
35;SP;2005;1624
33;RJ;2005;427
32;ES;2005;166
31;MG;2005;994
29;BA;2005;360
28;SE;2005;81
27;AL;2005;78
26;PE;2005;309
25;PB;2005;106
24;RN;2005;161
23;CE;2005;537
22;PI;2005;148
21;MA;2005;116
17;TO;2005;68
15;PA;2005;166
14;RR;2005;27
13;AM;2005;91
12;AC;2005;19
11;RO;2005;64
41;PR;2006;594
43;RS;2006;1153
50;MS;2006;194
51;MT;2006;169
52;GO;2006;293
53;DF;2006;108
23;CE;2006;493
11;RO;2006;62
12;AC;2006;25
13;AM;2006;100
14;RR;2006;34
15;PA;2006;160
16;AP;2006;25
17;TO;2006;72
21;MA;2006;159
22;PI;2006;181
24;RN;2006;145
25;PB;2006;130
26;PE;2006;294
27;AL;2006;95
28;SE;2006;76
29;BA;2006;388
31;MG;2006;1022
32;ES;2006;157
33;RJ;2006;404
35;SP;2006;1722
42;SC;2006;384
17;TO;2007;85
16;AP;2007;27
15;PA;2007;180
14;RR;2007;43
13;AM;2007;130
12;AC;2007;35
41;PR;2007;629
35;SP;2007;1708
33;RJ;2007;354
32;ES;2007;136
31;MG;2007;1028
42;SC;2007;455
43;RS;2007;1101
50;MS;2007;188
51;MT;2007;153
11;RO;2007;42
29;BA;2007;424
52;GO;2007;303
53;DF;2007;103
28;SE;2007;97
27;AL;2007;109
26;PE;2007;379
25;PB;2007;133
24;RN;2007;133
23;CE;2007;525
22;PI;2007;208
21;MA;2007;160
21;MA;2008;179
16;AP;2008;31
15;PA;2008;217
14;RR;2008;31
13;AM;2008;148
12;AC;2008;33
53;DF;2008;117
52;GO;2008;378
51;MT;2008;180
50;MS;2008;182
43;RS;2008;1161
42;SC;2008;488
41;PR;2008;596
33;RJ;2008;339
32;ES;2008;151
31;MG;2008;1050
29;BA;2008;380
28;SE;2008;108
35;SP;2008;1864
27;AL;2008;106
26;PE;2008;364
25;PB;2008;156
24;RN;2008;147
11;RO;2008;76
23;CE;2008;545
22;PI;2008;217
17;TO;2008;84
23;CE;2009;501
11;RO;2009;85
12;AC;2009;31
13;AM;2009;152
14;RR;2009;32
15;PA;2009;188
16;AP;2009;26
17;TO;2009;79
21;MA;2009;156
22;PI;2009;207
24;RN;2009;144
25;PB;2009;166
26;PE;2009;328
27;AL;2009;111
28;SE;2009;111
29;BA;2009;377
31;MG;2009;1123
32;ES;2009;150
33;RJ;2009;321
35;SP;2009;1976
42;SC;2009;519
43;RS;2009;1112
50;MS;2009;205
51;MT;2009;190
52;GO;2009;307
53;DF;2009;129
41;PR;2009;648
21;MA;2010;208
22;PI;2010;201
23;CE;2010;488
24;RN;2010;137
25;PB;2010;158
26;PE;2010;285
11;RO;2010;82
12;AC;2010;41
13;AM;2010;162
16;AP;2010;30
14;RR;2010;34
15;PA;2010;188
17;TO;2010;87
31;MG;2010;1102
27;AL;2010;85
28;SE;2010;129
29;BA;2010;432
51;MT;2010;161
52;GO;2010;315
53;DF;2010;148
32;ES;2010;160
33;RJ;2010;509
35;SP;2010;1964
41;PR;2010;588
42;SC;2010;530
43;RS;2010;1036
50;MS;2010;188
43;RS;2011;1043
11;RO;2011;78
12;AC;2011;41
13;AM;2011;188
14;RR;2011;34
15;PA;2011;222
16;AP;2011;37
17;TO;2011;92
21;MA;2011;218
22;PI;2011;234
23;CE;2011;553
24;RN;2011;177
25;PB;2011;163
26;PE;2011;291
53;DF;2011;100
52;GO;2011;338
51;MT;2011;158
50;MS;2011;211
42;SC;2011;520
41;PR;2011;593
35;SP;2011;2047
33;RJ;2011;433
32;ES;2011;162
31;MG;2011;1258
29;BA;2011;432
28;SE;2011;125
27;AL;2011;104
25;PB;2012;189
24;RN;2012;171
23;CE;2012;510
22;PI;2012;233
21;MA;2012;206
17;TO;2012;94
16;AP;2012;21
15;PA;2012;240
14;RR;2012;38
13;AM;2012;185
12;AC;2012;43
11;RO;2012;73
52;GO;2012;402
53;DF;2012;135
51;MT;2012;185
50;MS;2012;210
43;RS;2012;1180
42;SC;2012;548
41;PR;2012;629
35;SP;2012;2097
33;RJ;2012;463
32;ES;2012;178
31;MG;2012;1264
29;BA;2012;477
28;SE;2012;109
27;AL;2012;109
26;PE;2012;332
31;MG;2013;1159
53;DF;2013;124
52;GO;2013;427
51;MT;2013;177
50;MS;2013;228
43;RS;2013;1142
42;SC;2013;568
41;PR;2013;655
35;SP;2013;2205
33;RJ;2013;437
32;ES;2013;158
29;BA;2013;491
28;SE;2013;125
27;AL;2013;143
26;PE;2013;320
25;PB;2013;199
24;RN;2013;157
23;CE;2013;590
22;PI;2013;227
21;MA;2013;242
17;TO;2013;94
15;PA;2013;232
14;RR;2013;33
13;AM;2013;225
12;AC;2013;44
11;RO;2013;86
16;AP;2013;45
24;RN;2014;169
31;MG;2014;1357
29;BA;2014;448
28;SE;2014;110
27;AL;2014;118
23;CE;2014;566
22;PI;2014;244
21;MA;2014;255
11;RO;2014;84
33;RJ;2014;522
35;SP;2014;2232
41;PR;2014;620
42;SC;2014;587
