cod;nome;período;valor
28;SE;1999;0.06
35;SP;1999;0.06
33;RJ;1999;0.03
17;TO;1999;0.09
24;RN;1999;0.11
11;RO;1999;0
41;PR;1999;0.12
22;PI;1999;0
26;PE;1999;0.15
25;PB;1999;0
15;PA;1999;0.05
51;MT;1999;0.13
50;MS;1999;0.2
31;MG;1999;0.02
21;MA;1999;0.02
52;GO;1999;0.21
32;ES;1999;0.14
53;DF;1999;0.05
23;CE;1999;0.08
29;BA;1999;0.02
16;AP;1999;0
13;AM;1999;0.08
27;AL;1999;0.07
12;AC;1999;0
42;SC;2000;0.15
12;AC;2000;0.69
27;AL;2000;0
13;AM;2000;0
16;AP;2000;0.4
29;BA;2000;0.03
23;CE;2000;0.13
53;DF;2000;0.73
32;ES;2000;0.25
52;GO;2000;0.39
21;MA;2000;0.07
31;MG;2000;0.1
50;MS;2000;0.66
51;MT;2000;0.32
15;PA;2000;0.03
25;PB;2000;0
26;PE;2000;0.21
22;PI;2000;0
41;PR;2000;0.41
33;RJ;2000;0.09
24;RN;2000;0.14
11;RO;2000;0.15
14;RR;2000;0
43;RS;2000;0.78
28;SE;2000;0.21
35;SP;2000;0.17
17;TO;2000;0
12;AC;2001;0.33
17;TO;2001;0.17
35;SP;2001;0.17
28;SE;2001;0.11
42;SC;2001;0.64
31;MG;2001;0.13
50;MS;2001;0.37
51;MT;2001;0.55
15;PA;2001;0.03
25;PB;2001;0.11
26;PE;2001;0.09
22;PI;2001;0.07
41;PR;2001;0.4
33;RJ;2001;0.13
24;RN;2001;0.34
11;RO;2001;0.14
14;RR;2001;0.59
43;RS;2001;0.58
21;MA;2001;0.03
52;GO;2001;0.34
32;ES;2001;0.06
53;DF;2001;0.09
23;CE;2001;0.15
29;BA;2001;0
16;AP;2001;0
13;AM;2001;0.07
27;AL;2001;0.13
28;SE;2002;0.21
53;DF;2002;0.26
23;CE;2002;0.17
29;BA;2002;0.04
16;AP;2002;0
13;AM;2002;0
52;GO;2002;0.3
27;AL;2002;0.07
12;AC;2002;0
42;SC;2002;0.28
43;RS;2002;0.87
14;RR;2002;0.57
11;RO;2002;0.42
21;MA;2002;0.07
31;MG;2002;0.12
50;MS;2002;0.36
51;MT;2002;0.31
15;PA;2002;0.06
25;PB;2002;0.05
26;PE;2002;0.12
22;PI;2002;0.2
41;PR;2002;0.24
24;RN;2002;0.13
33;RJ;2002;0.13
32;ES;2002;0.06
17;TO;2002;0.33
35;SP;2002;0.14
32;ES;2003;0.12
15;PA;2003;0.03
51;MT;2003;0.38
50;MS;2003;0.62
31;MG;2003;0.1
21;MA;2003;0.03
52;GO;2003;0.22
53;DF;2003;0.08
23;CE;2003;0
29;BA;2003;0.03
16;AP;2003;0.36
13;AM;2003;0.07
27;AL;2003;0
12;AC;2003;0.32
33;RJ;2003;0.11
41;PR;2003;0.22
22;PI;2003;0
26;PE;2003;0.11
25;PB;2003;0
17;TO;2003;0.16
35;SP;2003;0.14
28;SE;2003;0.1
42;SC;2003;0.17
43;RS;2003;0.8
14;RR;2003;0
11;RO;2003;0.28
24;RN;2003;0.07
23;CE;2004;0.05
53;DF;2004;0.17
32;ES;2004;0.06
52;GO;2004;0.11
21;MA;2004;0.06
31;MG;2004;0.16
50;MS;2004;0.61
51;MT;2004;0.37
29;BA;2004;0.03
15;PA;2004;0.06
25;PB;2004;0.11
26;PE;2004;0.11
22;PI;2004;0.32
41;PR;2004;0.33
33;RJ;2004;0.11
24;RN;2004;0
11;RO;2004;0.14
14;RR;2004;0.53
42;SC;2004;0.14
16;AP;2004;0
43;RS;2004;0.61
13;AM;2004;0.19
27;AL;2004;0
12;AC;2004;0.92
28;SE;2004;0.1
35;SP;2004;0.11
17;TO;2004;0.32
31;MG;2005;0.09
11;RO;2005;0.27
24;RN;2005;0
33;RJ;2005;0.06
41;PR;2005;0.35
22;PI;2005;0.19
26;PE;2005;0.09
25;PB;2005;0
15;PA;2005;0.03
51;MT;2005;0.29
50;MS;2005;0.95
14;RR;2005;0
21;MA;2005;0.03
52;GO;2005;0.18
32;ES;2005;0.12
53;DF;2005;0.32
23;CE;2005;0.02
29;BA;2005;0.06
16;AP;2005;0
13;AM;2005;0
27;AL;2005;0.13
12;AC;2005;0
43;RS;2005;0.46
42;SC;2005;0.2
28;SE;2005;0
35;SP;2005;0.09
17;TO;2005;0.16
53;DF;2006;0.24
12;AC;2006;0
27;AL;2006;0
13;AM;2006;0
16;AP;2006;0
29;BA;2006;0.01
23;CE;2006;0.05
32;ES;2006;0.11
52;GO;2006;0.1
31;MG;2006;0.11
50;MS;2006;0.42
51;MT;2006;0.21
15;PA;2006;0.03
25;PB;2006;0.05
22;PI;2006;0.38
41;PR;2006;0.23
33;RJ;2006;0.1
24;RN;2006;0.06
11;RO;2006;0.13
14;RR;2006;0
43;RS;2006;0.73
42;SC;2006;0.13
28;SE;2006;0.1
35;SP;2006;0.11
17;TO;2006;0.15
26;PE;2006;0.16
21;MA;2006;0
43;RS;2007;0.38
17;TO;2007;0.3
26;PE;2007;0.09
25;PB;2007;0.05
15;PA;2007;0.11
51;MT;2007;0.28
42;SC;2007;0.55
28;SE;2007;0.1
35;SP;2007;0.12
12;AC;2007;0
27;AL;2007;0
13;AM;2007;0.12
22;PI;2007;0.19
16;AP;2007;0.63
29;BA;2007;0.04
33;RJ;2007;0.06
41;PR;2007;0.19
23;CE;2007;0.02
53;DF;2007;0.16
